,filename,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#GENERAL,HOTEL#PRICE,LOCATION#GENERAL,SERVICE#GENERAL,STAFF#GENERAL,review
247,1549-2.txt,0,0,0,1,0,0,0,السعر جيد جدا
248,1550-2.txt,0,0,0,1,1,0,0,السعر جيد وقربه من باصات النقل العام للحرم
249,1551-2.txt,0,0,0,1,0,1,0,السعر حلو والخدمه جميله
250,1553-2.txt,0,0,0,1,0,0,0,السعر رائع
251,1554-2.txt,0,0,0,1,0,0,0,السعر غالي جداً
252,1555-2.txt,0,0,0,1,0,0,0,السعر غالي عن طريق الموقع
253,1556-2.txt,0,0,0,1,0,0,1,السعر كان ملائم مقارنه بالفنادق الاخري في نفس الفتره والتعاون من قبل السيد المحترم مدير خدمة النزلاء وكافة العاملين علماً بأنه اذا تم الحجز بسعر معين من خلال الموقع ووجدت عند الوصول سعر نظام الفندق اقل فيتم لك التخفيض بخلاف السعر الذي حجزت به
254,1558-2.txt,0,0,0,1,0,0,0,السعر مع العروض
255,1559-2.txt,0,0,0,1,0,0,0,السعر مقابل الخدمات
256,1560-2.txt,0,0,0,1,0,0,0,السعر مقابل الخدمة
257,1561-2.txt,0,0,0,1,0,0,0,السعر مقابل الخدمة
258,1562-2.txt,0,0,0,1,0,0,0,السعر مقابل الخدمة معقول جدا
259,1563-2.txt,0,0,0,1,0,1,1,"السعر مقابل الخدمة و تعامل الموظفين جدا راقي , سرعة تنفيذ الخدمات."
260,1565-2.txt,0,0,0,1,0,0,0,السعر مقابل الخدمه ممتاز
261,1566-2.txt,0,0,0,1,0,0,0,السعر مقابل المال
262,1567-2.txt,0,0,0,1,1,0,0,السعر مقابل الهدوء و قربه من المطاعم و الاسواق
263,1569-2.txt,0,0,0,1,0,0,0,السعر مقارنة بموقع الفندق
264,1570-2.txt,0,0,0,1,0,0,0,السعر مقارنة بنظافة الفندق وموقعه
265,1571-2.txt,0,0,0,1,0,0,0,السعر مقارنة مع المسافة عن الحرم
266,1572-2.txt,0,0,0,1,1,0,0,السعر مقبول لاكن المشكله في البعد عن الحرم حيث يتطلب الذهاب الى الحرم الانتقال بالباص
267,1573-2.txt,0,0,0,1,0,0,0,السعر ممتاز
268,1574-1.txt,0,0,0,1,1,0,0,فخامة 5 نجوم وموقع قريب من المسجد النبوي ، بسعر مناسب !
269,1574-2.txt,0,0,0,1,0,0,0,السعر ممتاز 300 ريال .. بدون افطار
270,1575-2.txt,0,0,0,1,0,0,0,السعر ممتاز جدا مقارنة مع فنادق الخبر الغير مطلة على البحر
271,1576-2.txt,0,0,0,1,0,0,0,السعر ممتاز حصلت على غرفة بـ 4 سرير مقابل 90 ريال والغرفة والفرش نظيفة ومهتمين لك بتفاصيل دقيقة زي قارورة مويه صحة وقهوة وشاهي ومعجون الاسنان والفرشاة مجانا ،،
272,1577-2.txt,0,0,0,1,0,0,0,السعر ممتاز مقابل الخدمات والنظافة
273,1578-1.txt,0,0,0,1,1,0,0,سعر مناسب جداً بالنسبه للموقع بجوار الحرم وملاصق للهيلتون
274,1578-2.txt,0,0,0,1,0,0,1,السعر ممتاز وبشاشه وتعامل الموظفين كما يوجد مواقف مجانيه وافطار متنوع.
275,1579-2.txt,0,0,0,1,0,0,0,السعر مناسب
276,1580-2.txt,0,0,0,1,0,0,0,السعر مناسب
277,1581-2.txt,0,0,0,1,0,0,0,السعر مناسب
278,1582-2.txt,0,0,0,1,0,0,0,السعر مناسب
279,1583-2.txt,0,0,0,1,0,0,0,السعر مناسب
280,1584-2.txt,0,0,0,1,0,0,0,السعر مناسب للخدمة والراحة
281,1585-2.txt,0,0,0,1,0,0,0,السعر مناسب للغرفة
282,1586-2.txt,0,0,0,1,0,0,0,السعر مناسب للقرب من الحرم
283,1587-2.txt,0,0,0,1,0,0,0,السعر مناسب لموقعه لقربه من الحرم والمحلات التجارية
284,1588-2.txt,0,0,0,1,0,0,1,السعر مناسب مقارنة بالنظافه وتعامل الموظفين متميز
285,1589-2.txt,0,0,0,1,1,0,0,السعر مناسب و المكان قريب من الحرم و الغرف واسعة
286,1590-2.txt,0,0,0,1,0,0,0,السعر مناسب والفطور رائع اعجبتني الاقامه
287,1591-2.txt,0,0,0,1,1,0,0,السعر مناسب والموقع جيد
288,1593-2.txt,0,0,0,1,0,0,0,السعر منخفض
289,1595-2.txt,0,0,0,1,1,0,0,السعر و الموقع و خدمات الفندق
290,1596-2.txt,0,0,0,1,0,0,1,السعر و توفر الباصات في أغلب الأوقات و احترام حجز el booking
291,1597-2.txt,0,0,0,1,0,1,1,السعر والخدمة والتعامل وحجم الغرفة
292,1600-2.txt,0,0,0,1,1,0,0,السعر والموقع
293,1602-2.txt,0,0,0,1,0,0,1,السعر وموظفي الاستقبال
294,1603-2.txt,0,0,0,1,0,0,0,السعر يتناسب مع الخدمات ----  و عند طلب ساعات اضافيه تم الموافقه بدون مقابل
295,1604-2.txt,0,0,0,1,0,0,0,السعر مقابل القرب
296,1609-2.txt,0,0,0,1,1,0,0,السكن مقابل المال و موقعه في العزيزيه
297,18-2.txt,0,0,0,1,0,0,0,1-السعر مناسب
298,24-3.txt,0,0,0,1,0,0,0,-عدم مراعاة السعر حسب المدة .. حتى لو جلست ست ساعات فالحساب ليوم كامل .
299,25-3.txt,0,0,0,1,0,1,0,-غلاء الاسعار وغياب الخدمة المقدمة ضمن سعر الاقامه المدفوع .
300,27-1.txt,0,0,0,1,0,0,0,فندق متميز مقابل السعر
301,36-3.txt,0,0,0,1,0,0,0,1- مساحة الغرفه صغيرة جدآ. .حتي لايومكن اداء الصلاة داخل الغرفة.وحتي لاتيتطيع تناول الطعام  الغداء اوالعشاء في داخل الغرف لضيق المكان                          2- السعر. .غالي جدآ
302,39-3.txt,0,0,0,1,0,0,1,1- موظف الاستقبال طلب حساب بسعر مستقل فرش الطفل الإضافي مع أنه مشمول في الشقة عدد 2 طفل أقل من 12 سنة.
303,1004-2.txt,0,0,0,0,1,0,1,الأداء الطعام و الموقع الاستقبال الجسد و المساعده
304,1025-2.txt,0,0,0,0,1,1,1,الباصات تعمل على مدار الساعة من وإلى الحرم ، بالإضافة إلى قرب الفندق من الحرم. وايضا ، المطعم فيه ممتاز حيث انه من أفضل الفنادق من حيث المطعم ، كما اقدر في طاقم العمل السرعة في التسكين ومراعاة الأسر المرتبطة.
305,1032-2.txt,0,0,0,0,1,0,0,البحر والمدينه والاسماك
306,1040-2.txt,0,0,0,0,1,0,0,البوفية متنوع والموقع ممتاز من الحرم الشريف
307,1098-2.txt,0,0,0,0,1,0,1,التعامل الجيد والموقع الممتاز
308,1114-2.txt,0,0,0,0,1,0,1,التعامل الراقي من الموظفين وأخص الشكر الأخ عبدالله الموجود في الاستقبال الذي سهل لي الدخول المبكر وترقية الغرفة الی إطلالة جيدة علی الكعبة.
309,1121-2.txt,0,0,0,0,1,0,1,التعامل الراقي من قبل العاملين ادارة واستقبالاً و تناغم الأناقة والذوق الرفيع قربها من بيت الله الحرام يسمع ويرى فيها  المقيم  الصلاة مباشرة فيبقى مرتبط بالعبادة وهو داخل الأجنحة وجود المطاعم والمحلات التجارية داخل المبنى أضاف لها تميز رائع يشعر الشخص برا
310,1137-2.txt,0,0,0,0,1,0,1,التعامل راقي وأثاث كلاسيكي مريح وكذالك الموقع جيد
311,1149-2.txt,0,0,0,0,1,0,1,التعامل ممتاز المكان مريح
312,1185-2.txt,0,0,0,0,1,0,1,التنقل من والي الحرم .. العاملون بالفندق جدا متعاونون
313,1222-2.txt,0,0,0,0,1,0,0,الحقيقة الليلة الجميلة موقع متميز زمن افضل الشقق المريحة التي سكنتها حيث فربها من المطاعم والاسواق والبحر متميزة بطاقمها والحفاظ على نظافتها حقيقة جيد
314,1275-2.txt,0,0,0,0,1,1,1,الخدمات ممتازه والموقع كذالك وخدمات موظف الاستقبال الاستاذ عمرو اخ متعاون جدا
315,1284-2.txt,0,0,0,0,1,1,1,الخدمات والمواصلات من الفندق الى الحرم وبلعكس خدمة الغرف والاستقبال ممتاز
316,1288-2.txt,0,0,0,0,1,1,1,الخدمات وحسن الاستقبال وقربها من الحرم
317,1289-2.txt,0,0,0,0,1,1,0,الخدمات وقربه من الاسواق
318,1290-2.txt,0,0,0,0,1,1,0,الخدمات وقربه من الحرم
319,1292-2.txt,0,0,0,0,1,1,1,الخدمات،الموقع،الموظفين،كل شئ أكثر من رائع.
320,1297-2.txt,0,0,0,0,1,1,0,الخدمة الرفيعة المستوى وموقعه الاستراتيجي
321,1302-2.txt,0,0,0,0,1,0,0,الخدمة السريعة والمميزة والموقع القريب جدا من الحرم
322,1336-2.txt,0,0,0,0,1,1,1,الخدمة ممتازة و التعامل مميز، الموقع متوسط البعد عن الحرم
323,1348-2.txt,0,0,0,0,1,1,0,الخدمة والقرب من المسجد النبوي
324,1349-2.txt,0,0,0,0,1,1,0,الخدمة والموقع
325,1367-2.txt,0,0,0,0,1,1,1,الخدمه السريعه والترحيب والمكان الجميل والمريح
326,1376-2.txt,0,0,0,0,1,1,1,الخدمه رائعه وخاصة الاستقبال .الموقع اكثر من ممتاز
327,1387-2.txt,0,0,0,0,1,1,0,الخدمه ممتازه و الفطور جميل موقع قريب من الحرم
328,1394-2.txt,0,0,0,0,1,1,0,الخدمه والموقع
329,1403-2.txt,0,0,0,0,1,0,1,الخصوصية ، الموقع، فطور هم جدا رائع بوفية مفتوح و طاقم العمل بصراحة تعاملهم رائع
330,1428-2.txt,0,0,0,0,1,1,1,الذي اعجبني قرب الفندق من الحرم  و كذلك جودة الخدمات المقدمه  والمستوى العالي من الذوق الرفيع في تعامل العاملين بالفندق معنا
331,1429-2.txt,0,0,0,0,1,1,0,الذي اعجبني قرب الفندق من الحرم الشريف والمعاملة الحسنة والخدمات المتميزة بالفندق
332,1430-2.txt,0,0,0,0,1,0,0,الذي اعجبني قربه اول من الحرم وخاصه باب النساء
333,1436-2.txt,0,0,0,0,1,0,1,الذي يميز الموقع هو المدير الرائع محمد خوش حال
334,1619-2.txt,0,0,0,0,1,0,0,السلام عليكم  المكان جيد  وموقعه  جيد  أقرب للمطار
335,1641-2.txt,0,0,0,0,1,0,1,الشاطئ جميل جدا والموظفين جدا رائعين بالذات عبدالحميد الله يوفقه
336,1649-2.txt,0,0,0,0,1,0,1,الشقة كانت مريحة نظيفة و الطاقم غاية في التعاون و الأدب موقع الفندق رائع و سعره مناسب
337,1651-2.txt,0,0,0,0,1,0,0,الشقة نظيفة، والتأثيث ممتاز،والموقع جيد جدا.
338,1663-2.txt,0,0,0,0,1,0,0,الشقه جميله وجديده والأثاث فخم وجديد والموقع ممتاز وتعتبر مثل الفندق
339,1672-2.txt,0,0,0,0,1,0,1,الشكر موصول للأخ حاتم والأخ عبدالرحمن لحسن الخلق والاسلوب الراقي في التعامل، وحقيقة الفندق حديث والغرف فاخره وأسره النوم مريح جداً، أما موقع الفندق قريب من بوابه الرجال ولاكن النساء تبعد البوابه الخاصة بهم قرابه ٥٠٠ متر ولاكن يوجد باصات خاصة بالفندق لتوصي
340,1693-2.txt,0,0,0,0,1,0,1,الطاقم + نظافة الغرف + قربة من الحرم
341,20-2.txt,0,0,0,0,1,0,0,1-الموقع رائع
342,21-2.txt,0,0,0,0,1,0,0,1-القرب من الحرم
343,31-2.txt,0,0,0,0,1,0,0,1-موقع الفندق قريب من مصلى النساء
344,32-3.txt,0,0,0,0,1,0,0,1- عدم قربة من الاسواق التجاريه
345,33-2.txt,0,0,0,0,1,0,0,1-اطلالة الفندق ممتازة
346,33-3.txt,0,0,0,0,1,0,1,1- قمت بتاجير غرفة اربعة سرائر مطلة على الكعبة ولم تكن الغرفة مجهزة لتستوعب اربعة سرائر مما استوجب وجود سرائر متفاوة الاحجام ومتلاصقة ولم يتم حل المشكلة اثناء تواجد في الفندق رغم طلبي المتكرر
347,35-3.txt,0,0,0,0,1,0,0,1- ﻻيوجد مواقف سهلة الوصول لها،بل ﻻبد اشعار الفندق قبل ساعة من احتياجك للسيارة،ويتم جلبها من مكان بعيد.
348,36-2.txt,0,0,0,0,1,0,0,1-الموقع وقربه من الحرم المكي   2- الاماكن التجارية اسفل الفندق  3- سهوله الوصول الى الحرم      4- صوت الأدان لى جميع الفروض  داخل الغرف. .
349,41-2.txt,0,0,0,0,1,0,0,1-موقع الفندق
350,1019-2.txt,0,0,0,0,0,1,0,الباص علي مدار الساعة
351,1020-2.txt,0,0,0,0,0,1,0,الباص متوفر في الذهاب للحرم
352,1021-2.txt,0,0,0,0,0,1,0,الباص من والى الحرم باستمرار
353,1022-2.txt,0,0,0,0,0,1,0,الباص يمشي في الوقت المحدد والعودة في الوقت المحدد - طاقم العمل لطيف وخدمته ممتازة - الفطور لذيذ رغم قلة تنوعه - الهدوء
354,1024-2.txt,0,0,0,0,0,1,0,الباصات باستمرار إلى الحرم 24 ساعة كل ربع ساعة يمشي ويرجعك كذلك
355,1029-2.txt,0,0,0,0,0,1,0,الباصات من والى الحرم  شغال على طول
356,1030-2.txt,0,0,0,0,0,1,0,الباصات من والى الحرم ممتازه جداً
357,1041-2.txt,0,0,0,0,0,1,0,البوفية والخدمات
358,1058-2.txt,0,0,0,0,0,1,1,الترتيب والخدمات
359,1071-2.txt,0,0,0,0,0,1,1,"الترحيب والاستقبال والحفاوة من المشرف عبدالصمد ,,الله يجزاه ,,سرعه تلبية الطلبات"
360,1074-2.txt,0,0,0,0,0,1,0,الترحيل من وإلي الحرم
361,1078-2.txt,0,0,0,0,0,1,1,التصميم الخدمات الموقع وأسلوب التعامل منالمسؤلين
362,1080-2.txt,0,0,0,0,0,1,0,التصميم والخدمة
363,1116-2.txt,0,0,0,0,0,1,1,التعامل الراقي من طاقم الاستقبال والاهتمام بتوفير الراحة للنزلاء وحل مشاكلهم بشكل سريع. كما اشيد بطاقم خدمة الغرف وامانتهم. كذلك المنظر الساحر من الغرفة لبحر الخبر وكذلك حمام السباحة. سيظل من افضل الاماكن التي اتوجه اليها في اجازاتي.
364,1177-2.txt,0,0,0,0,0,1,1,التنظيم والترتيب والخدمة
365,1217-2.txt,0,0,0,0,0,1,1,الحجز مسبق و موقف للسيارات
366,1224-2.txt,0,0,0,0,0,1,0,الحقيقة انا زرت فنادق كثيرة في جدة والله ماشفت مثل بودل في جميع خدامتهم.
367,1226-2.txt,0,0,0,0,0,1,0,الحقيقة مدير بودل الشاطئ رغم تعطل المصعد الا انه بأخلاقه العظيمة و طيبته العالية فانة انسانا بفعلة هذا تعطل المصعد و كانه لم يحدث فشكرا له .
368,1230-2.txt,0,0,0,0,0,1,0,الحمام جيد جدا و خدمة تنظيف الغرف جيدة
369,1248-2.txt,0,0,0,0,0,1,0,الخدمات
370,1252-2.txt,0,0,0,0,0,1,0,الخدمات اللتي تهدا للمستاجر
371,1253-2.txt,0,0,0,0,0,1,0,الخدمات المجانيه جميله النادي الصحي و البوفيه واتمني لكم التوفيق
372,1255-2.txt,0,0,0,0,0,1,0,الخدمات المقدمة في الغرف ممتازة
373,1256-2.txt,0,0,0,0,0,1,0,الخدمات المقدمة ممتازة والسرعة في تقديم الطلبات
374,1257-2.txt,0,0,0,0,0,1,0,الخدمات المقدمه
375,1258-2.txt,0,0,0,0,0,1,1,الخدمات المقدمه والتعامل اكثر من رائع
376,1260-2.txt,0,0,0,0,0,1,1,الخدمات المميزة حسن استقبال الضيوف من العاملين
377,1261-2.txt,0,0,0,0,0,1,0,الخدمات بشكل عام جدا رائعة
378,1262-2.txt,0,0,0,0,0,1,1,الخدمات بشكل عام كانت ممتازة وبشكل خاص طاقم الاستقبال
379,1263-2.txt,0,0,0,0,0,1,0,الخدمات بوجه عام
380,1264-2.txt,0,0,0,0,0,1,0,الخدمات تقدم اول باول
381,1265-2.txt,0,0,0,0,0,1,0,الخدمات جيدة رغم كثرة عدد النزلاء.
382,1266-2.txt,0,0,0,0,0,1,0,الخدمات رائعه و المعاملة اروع
383,1269-2.txt,0,0,0,0,0,1,0,الخدمات غير جيده إطلاقا وهذا يشمل خدمة الغرف ومحتوى الغرف والقنوات التلفزيونية
384,1271-2.txt,0,0,0,0,0,1,0,الخدمات ممتازة
385,1272-2.txt,0,0,0,0,0,1,0,الخدمات ممتازة جدا وحسن اﻷستقبال وتوفر حميع وسائل الترفيه والتميز بالجلسات الحارجية والداخلية
386,1274-2.txt,0,0,0,0,0,1,0,الخدمات ممتازه من جميع النواحي
387,1276-2.txt,0,0,0,0,0,1,1,الخدمات ناقصه والموظفين متعاونين جدا
388,1280-2.txt,0,0,0,0,0,1,0,الخدمات و نظافة الغرف
389,1281-2.txt,0,0,0,0,0,1,1,الخدمات والاستقبال ووجبة الافطار
390,1282-2.txt,0,0,0,0,0,1,0,الخدمات والحجز
391,1283-2.txt,0,0,0,0,0,1,1,الخدمات والروائح الزكية وقربه من جميع المطاعم والمستشفيات وطاقم العمال المساندة ووجود مصلى والمسبح
392,1287-2.txt,0,0,0,0,0,1,0,الخدمات وترتيب الغرف
393,1294-2.txt,0,0,0,0,0,1,0,الخدمة  كانت ممتازة جدا وسرعة الاستجابة لطلباتنا والمرة المقبلة سوف احجز معاكم مرة اخرى
394,1296-2.txt,0,0,0,0,0,1,1,الخدمة الراقية من قبل طاقم العمل
395,1298-2.txt,0,0,0,0,0,1,0,الخدمة السريعة
396,1300-2.txt,0,0,0,0,0,1,0,الخدمة السريعة والتعاون مع التنزلاء
397,1301-2.txt,0,0,0,0,0,1,1,الخدمة السريعة واللطيفة من جميع العاملين بالفندق باختلاف مستوياتهم سواء في الاستقبال او المطعم او في مركز الاعمال
398,1303-2.txt,0,0,0,0,0,1,0,الخدمة الفندقية الكاملة
399,1304-2.txt,0,0,0,0,0,1,0,الخدمة المتميزة والاستجابة السريعة لأي طلبات
400,1305-2.txt,0,0,0,0,0,1,1,الخدمة المتميزة والإدارة الناجحة
401,1306-2.txt,0,0,0,0,0,1,1,الخدمة المقدمة من الاستاذ عمرو  و الاستاذ علي كانت في قمة الرقي و الروعة شكرا لهم
402,1307-2.txt,0,0,0,0,0,1,1,الخدمة المقدمة من العاملين بالفندق ممتازة وجميعهم يؤدون الخدمة الممتازه للنزيل
403,1309-2.txt,0,0,0,0,0,1,1,الخدمة الممتازة من الموظفين وخصوصا موظفي الاستقبال وخدمة العملاء
404,1311-2.txt,0,0,0,0,0,1,0,الخدمة المميزة
405,1313-2.txt,0,0,0,0,0,1,0,الخدمة بالفندق من اروع مايكون رغم إزدحام الفندق الا أن الخدمة سريعه وبشكل لائق جدا
406,1314-2.txt,0,0,0,0,0,1,1,الخدمة بشكل عام رائعة معاملة طاقم العمل راااااقية جدا
407,1315-2.txt,0,0,0,0,0,1,1,الخدمة جدا راقية. الإستقبال أكثر من رائع وراقي. الإفطار لذيذ وشهي وطازج...من أفضل الفنادق التي سكنت بها.
408,1316-2.txt,0,0,0,0,0,1,0,الخدمة جيدة
409,1317-2.txt,0,0,0,0,0,1,0,الخدمة جيدة ، والتوصيل من والى الحرم متوفرة
410,1318-2.txt,0,0,0,0,0,1,0,الخدمة جيدة من الاستعلامات وحتى خدمة الغرفه
411,1319-2.txt,0,0,0,0,0,1,0,الخدمة راقية جدا
412,1320-2.txt,0,0,0,0,0,1,0,الخدمة رائعة في الفندق وخصوضا شخص رائع اسمه أبوبكر الصديق
413,1321-2.txt,0,0,0,0,0,1,1,الخدمة رائعة وطاقم العمل اكثر من رائع اشكر الجميع
414,1322-2.txt,0,0,0,0,0,1,0,الخدمة سريعة .
415,1324-2.txt,0,0,0,0,0,1,1,الخدمة كانت جيدة والتعامل كان في منتهى الرقي،، اعجبني المكان بشكل عام كثيراً ولكن ينقصه بعض الخدمات البسيطه مثل وضع احذيه ومناشف للاستخدام،،
416,1325-2.txt,0,0,0,0,0,1,1,الخدمة كانت سريعة، وطاقم العمل بشوشين.
417,1326-2.txt,0,0,0,0,0,1,0,الخدمة كانت ممتازة
418,1327-2.txt,0,0,0,0,0,1,0,الخدمة مقابل السعر تعتبر معقولة
419,1328-2.txt,0,0,0,0,0,1,0,الخدمة مقابل القيمة تعتبر جيدة جداً.
420,1329-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة
421,1330-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة
422,1331-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة
423,1332-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة
424,1333-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة جدا وكل شي مرتب
425,1334-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة خصوصا بالمطعم و اللوبي .
426,1335-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة من كل النواحي
427,1338-2.txt,0,0,0,0,0,1,0,الخدمة ممتازة والفندق نظيف ومريح جدا وفوق ما تم الاتفاق عليه كان الافطار مجانا
428,1339-2.txt,0,0,0,0,0,1,0,"الخدمة ممتازة والناس متعاونين جدأ وخصوصا الاخ اسامه والاخ ماثيو بصراحة الاثنين ممتازين   The service is excellent and the people there are very helpful, especially Osama and Matthew as well as the sales manager honestly all of them are excellent."
429,1340-2.txt,0,0,0,0,0,1,0,الخدمة ممتازه
430,1341-2.txt,0,0,0,0,0,1,0,الخدمة مميزة
431,1342-2.txt,0,0,0,0,0,1,1,الخدمة مميزة فعلا والطاقم ودود جدا
432,1343-2.txt,0,0,0,0,0,1,1,الخدمة و الاستقبال من قبل الشباب السعوديين
433,1345-2.txt,0,0,0,0,0,1,1,الخدمة والاستقبال ممتازة و الافطار رائع
434,1347-2.txt,0,0,0,0,0,1,1,الخدمة والتعامل راقي جداً
435,1354-2.txt,0,0,0,0,0,1,1,الخدمة وحسن الاستقبال ومعاونه المعتمر
436,1355-2.txt,0,0,0,0,0,1,0,الخدمة ومحاولة أرضاء الزبائن وتوفير لهم سبل الراحة
437,1356-2.txt,0,0,0,0,0,1,0,الخدمة ومكان الصلاة
438,1357-2.txt,0,0,0,0,0,1,0,الخدمة ومواقع الترفيه
439,1359-2.txt,0,0,0,0,0,1,0,الخدمه
440,1360-2.txt,0,0,0,0,0,1,0,الخدمه
441,1363-2.txt,0,0,0,0,0,1,0,الخدمه اكثر من وائعه من ادارة الفندق واخص بالشكر المدير سلطان الثبيتي حيث ساعدني بتعدي ازمتي النفسيه التي كنت امر بها
442,1364-2.txt,0,0,0,0,0,1,1,الخدمه الراقيه و حسن الاستقبال و المعامله الراقية من جميع القائمين على الفندق ببساطه ممتاز جدا
443,1365-2.txt,0,0,0,0,0,1,1,الخدمه الراقيه وحسن التعامل من قبلكم ومن موظفي الفندق
444,1366-2.txt,0,0,0,0,0,1,1,الخدمه السريعه والاستقبال الجيد وحسن تعاونكم معنا كل مستلزمات ألواحه موجوده لديكم و المعلومات الخاصه وارشادات  للحرم موجوده وموقعكم الجيد هو سبب راحتها. نشكركم ونقدر تعاونكم لنا ودمتم
445,1368-2.txt,0,0,0,0,0,1,1,الخدمه المقدمة من الموظفين المتواجدين امام المصاعد
446,1369-2.txt,0,0,0,0,0,1,1,الخدمه الممتازه والتعامل الراقي وخصوصا من موظف الاستقبال. شرف الدين
447,1371-2.txt,0,0,0,0,0,1,0,الخدمه الموجوده  جيده
448,1373-2.txt,0,0,0,0,0,1,0,الخدمه بشكل عام
449,1374-2.txt,0,0,0,0,0,1,0,الخدمه جدا رائعه
450,1375-2.txt,0,0,0,0,0,1,0,الخدمه رائعه جدا .. اسلوبهم راقي جدا
451,1377-2.txt,0,0,0,0,0,1,0,الخدمه سريعة
452,1378-2.txt,0,0,0,0,0,1,0,الخدمه سريعه
453,1379-2.txt,0,0,0,0,0,1,0,الخدمه سريعه و الاهتمام بالشخص ممتاز
454,1380-2.txt,0,0,0,0,0,1,0,الخدمه عالية الجوده
455,1381-2.txt,0,0,0,0,0,1,1,الخدمه في الفندق رائعه جداً وطاقم العمل تطلب اي شي منهم يوفرونه لك بصراحه افضل فندق في الخدمات ... والاكل مميز جدا
456,1382-2.txt,0,0,0,0,0,1,0,الخدمه كانت ممتازه جدا
457,1386-2.txt,0,0,0,0,0,1,1,الخدمه ممتازه من طاقم العمل والموظفين والغرف في قمه الروعه و البوفيه رائع جدا ومتنوع وقمة الروقي
458,1388-2.txt,0,0,0,0,0,1,0,الخدمه من الكل حتى من المدير وهو يعمل ويساعد في اي شي
459,1389-2.txt,0,0,0,0,0,1,1,الخدمه والاستقبال وحسن المعامله
460,1390-2.txt,0,0,0,0,0,1,1,الخدمه والتعامل
461,1391-2.txt,0,0,0,0,0,1,0,الخدمه و الغرفه ممتازه جدا ونظيفه جداجدا
462,1409-2.txt,0,0,0,0,0,1,0,الخيمة الرمضانية
463,1421-2.txt,0,0,0,0,0,1,0,الديكورات جميلة لكن فيه حاجه ضعف الماء فى دورات المياةاعزجنى والمواقف بعض اﻻحيان مافية خصوصية للمستاجر ولكن للائمنه اكثر من ممتاز الباقى والمرة القادمه سوف استاجر عندهم الله يوفقهم
464,1498-2.txt,0,0,0,0,0,1,0,الرحلات المتتابعة بالاوتبيس الى الحرم
465,1513-2.txt,0,0,0,0,0,1,0,السرعة في الاستجابة للطلبات
466,1654-2.txt,0,0,0,0,0,1,0,الشقق جديدة ونظيفة وفيها جميع الخدمات مع غرفة ألعاب الأطفال
467,1665-2.txt,0,0,0,0,0,1,1,الشقه واسعه ومريحه والمكان فيه تهويه جيده .. المنطقه هادئه في وقت النوم ..جميع الخدمات موجوده وقريبه جدا من المكان .. الاستقبال جدا متعاون ..والمكان ممتاز للعوائل لانه الشقه واسعه جدا
468,19-2.txt,0,0,0,0,0,1,0,1-في مرة سابقة اعجبتني سرعة الخدمة
469,29-3.txt,0,0,0,0,0,1,0,*لم يوجد جهاز شبكة لا يعترف ببطاقة الفيزا
470,30-3.txt,0,0,0,0,0,1,1,1- عدد موظفين الأستقبال غير كافي لتقديم  الخدمه نظرا لكثرة  النزلأء...
471,34-3.txt,0,0,0,0,0,1,0,1- لايوجد انترنت بالغرف
472,1002-2.txt,0,0,0,0,0,0,1,الأخ محمد في الاستقبال قمه في الأدب والأخلاق وأشكره علي حسن استقباله لنا
473,1003-2.txt,0,0,0,0,0,0,1,الأخلاق العالية لدى الطاقم
474,1005-2.txt,0,0,0,0,0,0,1,الأستاذ عبدالرحيم كان تعامله جدا راقي وأيضا موظف الإدارة المصري جدا ممتاز.
475,1006-2.txt,0,0,0,0,0,0,1,الأستقبال عالي المستوى وبذوق ولباقه ...
476,1007-2.txt,0,0,0,0,0,0,1,الأستقبال وتوفر القنوات الرياضية الابهو رائع
477,1017-2.txt,0,0,0,0,0,0,1,الأكل رائع جدًا ماعدا ريش الغنم، الموظفين في غاية اللطف، الفندق نظيف وأنيق وهاديء جدًا، الفندق رائع قضيت فيه أربعة ليال جميلة جدًا ..
478,1035-2.txt,0,0,0,0,0,0,1,البشاشة التي تملا وجوه العاملين استعدادهم لتقيم افضل خدمة في اقصر وقت من حارس الامن الي كبار الشخصيات فلهم متي جزيل ابشكر
479,1036-2.txt,0,0,0,0,0,0,1,البشاشة و الاستقبال الحسن من كل العاملين ، سرعة الاستجابة للطبات
480,1051-2.txt,0,0,0,0,0,0,1,التجاوب المباشر من الطاقم
481,1057-2.txt,0,0,0,0,0,0,1,الترتيب والتنظيم وحسن الاستقبال
482,1059-2.txt,0,0,0,0,0,0,1,الترتيب والدخول السريع
483,1066-2.txt,0,0,0,0,0,0,1,الترحاب والتعامل الراقي
484,1067-2.txt,0,0,0,0,0,0,1,الترحيب الجيد من قبل موظف الاستقبال
485,1068-2.txt,0,0,0,0,0,0,1,الترحيب الحار من طاقم العمل وخصوصا المشرف عبدالله
